serie1,serie2,best_pearson,best_spearman,best_kendall,lag_pearson,lag_spearman,lag_kendall
ZC=F.PctChange,MRK.PctChange,0.0665274772249216,-0.07160984799820574,0.04754666187304167,-128,-41,-41
ZC=F.PctChange,ABBV.PctChange,0.05393550110299372,-0.0563366643241576,0.038102473043079094,-99,-33,-92
ZC=F.PctChange,TMO.PctChange,-0.07155747008927074,-0.06049837088808614,0.03999587435304753,116,19,19
ZC=F.PctChange,XOM.PctChange,0.0949527510695277,0.09366715708802888,0.0627130185361677,0,0,0
ZC=F.PctChange,CVX.PctChange,0.09985173539080654,0.10858881975137959,0.07254573054682016,0,0,0
ZC=F.PctChange,COP.PctChange,0.10609826788846365,0.09601650721162497,0.06392064973089992,0,0,0
ZC=F.PctChange,SLB.PctChange,0.11243000573401088,0.10127751002434586,0.0679921304829389,0,0,0
ZC=F.PctChange,AMZN.PctChange,-0.0679279783040736,-0.06105904583788254,0.04086371789889727,116,172,172
ZC=F.PctChange,TSLA.PctChange,-0.08030088752689311,-0.06931113610284809,0.04658552822108895,172,161,161
ZC=F.PctChange,WMT.PctChange,0.06882672386521813,-0.06319378275577116,0.04212447530139541,-31,-50,-50
ZC=F.PctChange,HD.PctChange,-0.05840638237867938,0.05655040306144164,0.03812284450618969,132,-119,-119
ZC=F.PctChange,PG.PctChange,0.055374187363393564,0.057182043241725836,0.03836799847072063,-174,-74,-74
ZC=F.PctChange,KO.PctChange,0.08227618691617888,0.08027579963317621,0.05439793847953151,-74,-74,-74
ZC=F.PctChange,MCD.PctChange,0.06567602388976376,-0.056762685644589146,0.03810704515320554,0,-51,-51
ZC=F.PctChange,COST.PctChange,0.05478914746420642,0.06788660074095847,0.04562492119203372,171,-105,-105
ZC=F.PctChange,TGT.PctChange,0.0675256635581202,0.061699342444979016,0.04110329761063632,171,-154,-154
ZC=F.PctChange,GE.PctChange,-0.055175556047095675,-0.058681211219975764,0.039267947984027045,-166,-166,-166
ZC=F.PctChange,HON.PctChange,-0.0618812104758752,-0.05789849149910018,0.03916197287302796,132,132,132
ZC=F.PctChange,CAT.PctChange,0.0732274208136903,0.08523968009387334,0.057052477409601184,0,0,0
ZC=F.PctChange,UPS.PctChange,-0.05135396335995186,0.05224493358002213,0.03483337153539107,-136,-18,-18
ZC=F.PctChange,DE.PctChange,0.12945126366926843,0.12125898221765116,0.08123093869999366,0,0,0
ZC=F.PctChange,NEE.PctChange,0.05601346909042125,0.05642721901720584,0.037565805937511625,113,-9,-9
ZC=F.PctChange,DUK.PctChange,0.05291245922628144,0.06003237096352978,0.039982144442617225,46,-102,-102
ZC=F.PctChange,PLD.PctChange,0.05422266099060562,0.05930645055311224,0.03965597169299016,-74,-74,-74
ZC=F.PctChange,AMT.PctChange,-0.06379172736380409,0.06305940592728025,0.041960615592475714,61,-74,-74
ZS=F.PctChange,^GSPC.PctChange,0.08952412591205741,0.08272051933991499,0.05543756353657879,0,0,0
ZS=F.PctChange,^IXIC.PctChange,0.07355969229509572,-0.06119311233164144,0.04109219324405435,0,172,172
ZS=F.PctChange,^DJI.PctChange,0.09621959020647995,0.09692044794859746,0.06526902327924718,0,0,0
ZS=F.PctChange,^RUT.PctChange,0.094049754486692,0.09019083437288222,0.06072946605599456,0,0,0
ZS=F.PctChange,^N225.PctChange,0.061392639978588216,-0.06672626690918128,0.0444041352434035,16,-159,-159
ZS=F.PctChange,^FTSE.PctChange,0.1300931351120936,0.1298564436297039,0.0866299322201779,0,0,0
ZS=F.PctChange,^GDAXI.PctChange,0.12034149199495363,0.10217161144587687,0.06834963609541418,0,0,0
ZS=F.PctChange,^STOXX50E.PctChange,0.11510730916208618,0.09845703904170983,0.06617393497625645,0,0,0
ZS=F.PctChange,^HSI.PctChange,0.11268320883234435,0.10575169426826697,0.07085853695758616,0,0,0
ZS=F.PctChange,^BVSP.PctChange,0.11762530539207211,0.12788652346599705,0.0855665095299057,0,0,0
ZS=F.PctChange,DX-Y.NYB.PctChange,-0.10269185631511336,-0.10060629600831544,0.06686574189832287,0,0,0
ZS=F.PctChange,^VIX.PctChange,-0.10418786752094325,-0.09578448188744479,0.06434584504286521,0,0,0
ZS=F.PctChange,^DJT.PctChange,0.08729996959341452,0.07886304750636577,0.0528488578408527,0,0,0
ZS=F.PctChange,^IRX.PctChange,-0.078567673508343,-0.06638977196011993,0.04531074144024973,101,-65,-65
ZS=F.PctChange,^FVX.PctChange,0.06974384526591322,0.06618081752508302,0.04406149447636673,0,0,0
ZS=F.PctChange,^TNX.PctChange,0.07657854952888196,0.06939666733588082,0.046232478531901836,0,0,0
ZS=F.PctChange,^TYX.PctChange,0.07939811602886569,0.07582581497292369,0.05063433090309627,0,0,0
ZS=F.PctChange,AAPL.PctChange,0.057758221880266164,0.05843841103933658,0.03935285751217173,-108,-167,-167
ZS=F.PctChange,MSFT.PctChange,-0.06299299216216171,-0.0639025166009888,0.042760919587309265,30,30,30
ZS=F.PctChange,GOOGL.PctChange,0.0672149136964067,0.05979645423517804,0.03985416290692588,-14,-139,172
ZS=F.PctChange,META.PctChange,-0.0680774940682876,-0.07168846095475409,0.047835470353330044,116,172,172
ZS=F.PctChange,NVDA.PctChange,-0.0624988481268594,0.06497604113437824,0.04321583096777445,102,39,39
ZS=F.PctChange,AVGO.PctChange,0.08153190512427233,0.07743255957879759,0.051800985132552095,0,0,0
ZS=F.PctChange,ORCL.PctChange,0.058446720530479127,0.05908150885053949,0.03933571090527352,179,39,39
ZS=F.PctChange,CRM.PctChange,-0.072197564326572,-0.06476321243005422,0.04328358585736201,172,-15,-15
ZS=F.PctChange,JPM.PctChange,0.07979292965810957,0.0754704285387173,0.05080179873536377,0,0,0
ZS=F.PctChange,BAC.PctChange,0.09322124578056991,0.09569355590163568,0.06401688344569732,0,0,0
ZS=F.PctChange,WFC.PctChange,0.0818931725790995,0.07042260257199826,0.04679567302523051,0,107,107
ZS=F.PctChange,GS.PctChange,0.08618824990572119,0.08922719647191543,0.05992294469253984,0,0,0
ZS=F.PctChange,MS.PctChange,0.08026919403475068,0.09101808287548173,0.061014060215862344,0,0,0
ZS=F.PctChange,V.PctChange,-0.06192495370371141,-0.0692555320111733,0.046741517390372064,-109,35,35
ZS=F.PctChange,MA.PctChange,0.07153786936752059,0.08075784252246937,0.05423819255858128,0,0,0
ZS=F.PctChange,AXP.PctChange,0.08194255821804462,0.09388114386799871,0.06302726974531489,0,0,0
ZS=F.PctChange,UNH.PctChange,0.06142160498262448,0.06887715599693324,0.046188795133095074,-139,-139,-139
ZS=F.PctChange,JNJ.PctChange,-0.05806457212859606,0.06159428209254903,0.04112546243689182,-170,-30,-30
ZS=F.PctChange,PFE.PctChange,0.056277655812931905,0.056878705095530044,0.03858875503584081,-165,-127,-127
ZS=F.PctChange,MRK.PctChange,0.06473192131855333,0.06134612004098165,0.041048634379763,-167,-73,-73
ZS=F.PctChange,ABBV.PctChange,-0.05483984420374282,-0.054987814502492745,0.03732756658509858,40,-136,-136
ZS=F.PctChange,TMO.PctChange,0.058384208499080485,0.060155072303374864,0.03969881402724024,39,-5,-5
ZS=F.PctChange,XOM.PctChange,0.1468154668607624,0.1424524247556801,0.09587273788544602,0,0,0
ZS=F.PctChange,CVX.PctChange,0.13695914783473784,0.15584389145910027,0.10509011883000094,0,0,0
ZS=F.PctChange,COP.PctChange,0.14440827961671074,0.14311695677776282,0.09614619772736366,0,0,0
ZS=F.PctChange,SLB.PctChange,0.16433605634616802,0.16310460104352972,0.10986726352805892,0,0,0
ZS=F.PctChange,AMZN.PctChange,0.07119425246179345,0.06487114671143487,0.04318992468500705,-14,39,39
ZS=F.PctChange,TSLA.PctChange,0.06731784436676899,-0.06803588756757888,0.04560667695758262,0,161,161
ZS=F.PctChange,WMT.PctChange,0.0658673018262054,0.060924098737695144,0.04067768367408893,-70,-70,-70
ZS=F.PctChange,HD.PctChange,0.05078225860897744,0.06355483859966224,0.04211060300694528,-73,-73,-73
ZS=F.PctChange,PG.PctChange,-0.05484164425304576,0.06092424329129225,0.04087951553124188,-109,146,146
ZS=F.PctChange,KO.PctChange,-0.0568554463007949,-0.05305817808223571,0.035514996679499956,-57,-57,-57
ZS=F.PctChange,MCD.PctChange,-0.05801232618475495,0.05452928329408748,0.03599723857072544,-170,-171,-171
ZS=F.PctChange,COST.PctChange,-0.06614720010228407,-0.06746500396147057,0.04513237464217974,172,7,7
ZS=F.PctChange,TGT.PctChange,0.06254340271259305,-0.057886468230564765,0.0384155400907369,-51,-9,-9
ZS=F.PctChange,GE.PctChange,0.0920947905364369,0.08306627271531368,0.055407154551035655,0,0,0
ZS=F.PctChange,HON.PctChange,0.09433517933665829,0.10397230184658732,0.0693683792634602,0,0,0
ZS=F.PctChange,CAT.PctChange,0.13448390588732975,0.14193100138512424,0.09557390265593055,0,0,0
ZS=F.PctChange,UPS.PctChange,0.06420541993737172,0.07044463670273782,0.04724098467738039,0,0,0
ZS=F.PctChange,DE.PctChange,0.14562749660502441,0.15001372040360603,0.10131350119999928,0,0,0
ZS=F.PctChange,NEE.PctChange,-0.05620470278219391,-0.05623281019626871,0.037740234332079355,45,-38,-38
ZS=F.PctChange,DUK.PctChange,-0.04643811825337308,0.06769087295385122,0.04525955904060367,45,-115,-115
ZS=F.PctChange,PLD.PctChange,-0.055647683189798194,-0.055411710764566934,0.03746742068868812,-10,-160,-160
ZS=F.PctChange,AMT.PctChange,0.06022226852048514,0.058893957339953326,0.03926855788288084,-158,146,146
^GSPC.PctChange,^IXIC.PctChange,0.9489248380215634,0.9239451583083876,0.7727823713925399,0,0,0
^GSPC.PctChange,^DJI.PctChange,0.9553838071566426,0.9153986039580398,0.7665881706715597,0,0,0
^GSPC.PctChange,^RUT.PctChange,0.8757989944301573,0.8237249166966338,0.6423962544435845,0,0,0
^GSPC.PctChange,^N225.PctChange,0.4012444930224486,0.4122596235531973,0.28922699357892556,1,1,1
^GSPC.PctChange,^FTSE.PctChange,0.49950425548056754,0.4150785749919979,0.2942462498636879,0,0,0
^GSPC.PctChange,^GDAXI.PctChange,0.5219802946504175,0.46703067472960524,0.3350309158849108,0,0,0
^GSPC.PctChange,^STOXX50E.PctChange,0.5377736571382247,0.49047414815990414,0.3521871204685584,0,0,0
^GSPC.PctChange,^HSI.PctChange,0.22332975358905463,0.22940155668042686,0.15727172832705216,1,1,1
^GSPC.PctChange,^BVSP.PctChange,0.5070648257982548,0.38232155728691136,0.26568030965396927,0,0,0
^GSPC.PctChange,DX-Y.NYB.PctChange,-0.0838092695337634,-0.08866127533140711,0.06075072050780334,1,0,0
^GSPC.PctChange,^VIX.PctChange,-0.722969286654521,-0.7739063922144306,0.5890775180000332,0,0,0
^GSPC.PctChange,^DJT.PctChange,0.8277818418649094,0.7534552705393771,0.5707436413466104,0,0,0
^GSPC.PctChange,^IRX.PctChange,0.05253709843978669,-0.06344095735711318,0.04270251980340235,-28,-141,-141
^GSPC.PctChange,^FVX.PctChange,0.27149323260487035,0.1853803638995162,0.128312883639093,0,0,0
^GSPC.PctChange,^TNX.PctChange,0.29332726846442375,0.20117481078278304,0.13995208853622482,0,0,0
^GSPC.PctChange,^TYX.PctChange,0.26719761782191637,0.1975600608226156,0.13657660969391763,0,0,0
^GSPC.PctChange,AAPL.PctChange,0.7206841847698706,0.6411970536495138,0.47336648218659444,0,0,0
^GSPC.PctChange,MSFT.PctChange,0.7708155901717778,0.7215861217018726,0.543292384173243,0,0,0
^GSPC.PctChange,GOOGL.PctChange,0.7197025240666415,0.6808011483167319,0.5068043373127418,0,0,0
^GSPC.PctChange,META.PctChange,0.5785738331202275,0.5772246157172298,0.4161208308013628,0,0,0
^GSPC.PctChange,NVDA.PctChange,0.6400951552870234,0.6009954919812098,0.4355083289921823,0,0,0
^GSPC.PctChange,AVGO.PctChange,0.6530625008583348,0.6442748139731306,0.4721029967924085,0,0,0
^GSPC.PctChange,ORCL.PctChange,0.6319046915567473,0.6298013223737189,0.46316586617181355,0,0,0
^GSPC.PctChange,CRM.PctChange,0.6282653402987864,0.621108309726173,0.45208558898783474,0,0,0
^GSPC.PctChange,JPM.PctChange,0.7347161597926006,0.6505286402435028,0.4836211222841147,0,0,0
^GSPC.PctChange,BAC.PctChange,0.7094979236076945,0.616463181781049,0.4499931432669166,0,0,0
^GSPC.PctChange,WFC.PctChange,0.6783051503453783,0.5874352014113148,0.4281185822260013,0,0,0
^GSPC.PctChange,GS.PctChange,0.7526919891277023,0.6793287075777118,0.5024129826329325,0,0,0
^GSPC.PctChange,MS.PctChange,0.7593125577659056,0.675038701744587,0.49854533697991466,0,0,0
^GSPC.PctChange,V.PctChange,0.7607434531463836,0.6793136603781712,0.5063280411061137,0,0,0
^GSPC.PctChange,MA.PctChange,0.7713510164791699,0.6966353328970541,0.5203407127638273,0,0,0
^GSPC.PctChange,AXP.PctChange,0.7279654899222172,0.6808971830478976,0.5103822478784384,0,0,0
^GSPC.PctChange,UNH.PctChange,0.5380275396119667,0.45144495696478765,0.32144784060844067,0,0,0
^GSPC.PctChange,JNJ.PctChange,0.5415727519764245,0.4503566727774085,0.3206667538683235,0,0,0
^GSPC.PctChange,PFE.PctChange,0.4929964294118584,0.442655207905029,0.31586741133507007,0,0,0
^GSPC.PctChange,MRK.PctChange,0.47520752307762393,0.3992854605916862,0.28053958110109933,0,0,0
^GSPC.PctChange,ABBV.PctChange,0.47507805376159684,0.44628131491816586,0.31517116314877236,0,0,0
^GSPC.PctChange,TMO.PctChange,0.6473258754361934,0.6107214332808147,0.44956105318219003,0,0,0
^GSPC.PctChange,XOM.PctChange,0.554060159762179,0.4676588933586231,0.33529144929891797,0,0,0
^GSPC.PctChange,CVX.PctChange,0.6088095843747799,0.48639848193185303,0.3479652785025909,0,0,0
^GSPC.PctChange,COP.PctChange,0.5428957609644954,0.44880970111421836,0.31797248112948195,0,0,0
^GSPC.PctChange,SLB.PctChange,0.5337942880576989,0.46965246096153657,0.33550071838349455,0,0,0
^GSPC.PctChange,AMZN.PctChange,0.6189204051104996,0.6370652799512342,0.4694180032254529,0,0,0
^GSPC.PctChange,TSLA.PctChange,0.4613136210430607,0.4491721642670793,0.3131039285326081,0,0,0
^GSPC.PctChange,WMT.PctChange,0.44484196187485264,0.3970389581525425,0.27897079708156086,0,0,0
^GSPC.PctChange,HD.PctChange,0.7055584713607236,0.60370325216448,0.4386337351287109,0,0,0
^GSPC.PctChange,PG.PctChange,0.529330758686412,0.4325384544043931,0.3074017755196629,0,0,0
^GSPC.PctChange,KO.PctChange,0.5673557564770211,0.4501620756494285,0.31966497662994414,0,0,0
^GSPC.PctChange,MCD.PctChange,0.5907680139028799,0.4734755226337561,0.33702962367704753,0,0,0
^GSPC.PctChange,COST.PctChange,0.6018809564763623,0.5605917679362623,0.40266422329063234,0,0,0
^GSPC.PctChange,TGT.PctChange,0.4434499884145403,0.4456844782600059,0.3132637987663132,0,0,0
^GSPC.PctChange,GE.PctChange,0.5867330950302116,0.5304763885845286,0.38529097037111215,0,0,0
^GSPC.PctChange,HON.PctChange,0.7555929236908207,0.6882170124997999,0.5174070944260534,0,0,0
^GSPC.PctChange,CAT.PctChange,0.6428954862121953,0.6160409996650131,0.447205824596079,0,0,0
^GSPC.PctChange,UPS.PctChange,0.6075111518782106,0.6028899557363722,0.4380592619114806,0,0,0
^GSPC.PctChange,DE.PctChange,0.6013328486149688,0.5435342955299641,0.38939127888777236,0,0,0
^GSPC.PctChange,NEE.PctChange,0.49201172868905,0.372261383771383,0.2618526423235891,0,0,0
^GSPC.PctChange,DUK.PctChange,0.44879965800800437,0.25982116878755496,0.17959645164267696,0,0,0
^GSPC.PctChange,PLD.PctChange,0.6619797984863683,0.5340257476951772,0.38273293129077884,0,0,0
^GSPC.PctChange,AMT.PctChange,0.52035011171306,0.4125854234848178,0.2912190593446079,0,0,0
^IXIC.PctChange,^DJI.PctChange,0.8428083200365044,0.7639204276024804,0.5849576315306025,0,0,0
^IXIC.PctChange,^RUT.PctChange,0.8408944944856067,0.7914126509720171,0.6130938659392283,0,0,0
^IXIC.PctChange,^N225.PctChange,0.4089722395127596,0.4000917739836006,0.27791272818423207,1,1,1
^IXIC.PctChange,^FTSE.PctChange,0.4061371430595563,0.345400589590466,0.24255160574091472,0,0,0
^IXIC.PctChange,^GDAXI.PctChange,0.4682060592072284,0.428644281775099,0.30398455225119486,0,0,0
^IXIC.PctChange,^STOXX50E.PctChange,0.47998588673996767,0.44342352373368027,0.3143675131279653,0,0,0
^IXIC.PctChange,^HSI.PctChange,0.22627945250282872,0.21512669404830614,0.1472457583892226,1,1,1
^IXIC.PctChange,^BVSP.PctChange,0.438026849575431,0.333074148251877,0.22923072890424087,0,0,0
^IXIC.PctChange,DX-Y.NYB.PctChange,-0.07962410063880204,-0.07492193226309207,0.051382006281691275,1,0,0
^IXIC.PctChange,^VIX.PctChange,-0.703669411295446,-0.72728600313239,0.5411565560148293,0,0,0
^IXIC.PctChange,^DJT.PctChange,0.7439205634618945,0.6524430607324219,0.4802106299384595,0,0,0
^IXIC.PctChange,^IRX.PctChange,-0.04767488981526523,-0.05895099020233708,0.039575879901703644,154,-29,-29
^IXIC.PctChange,^FVX.PctChange,0.20485523707000697,0.15446186909942805,0.10637023435291626,0,0,0
^IXIC.PctChange,^TNX.PctChange,0.22680616167777815,0.16199416778012674,0.11220325629973484,0,0,0
^IXIC.PctChange,^TYX.PctChange,0.20659778595924894,0.15610546484322502,0.107297648200433,0,0,0
^IXIC.PctChange,AAPL.PctChange,0.7684764449762362,0.7081715813844481,0.5299425295319694,0,0,0
^IXIC.PctChange,MSFT.PctChange,0.8138954795897194,0.7727186291775665,0.5923022236086757,0,0,0
^IXIC.PctChange,GOOGL.PctChange,0.7792923445707272,0.7402264789420123,0.5619846288425335,0,0,0
^IXIC.PctChange,META.PctChange,0.6589800716001445,0.6659060849443867,0.490717113220339,0,0,0
^IXIC.PctChange,NVDA.PctChange,0.7282281974696333,0.7015518188071942,0.5225660159651097,0,0,0
^IXIC.PctChange,AVGO.PctChange,0.6958101587296179,0.698362262956102,0.5184806779084019,0,0,0
^IXIC.PctChange,ORCL.PctChange,0.6040937275320339,0.5991301198525512,0.43628118462589494,0,0,0
^IXIC.PctChange,CRM.PctChange,0.6705952782903691,0.6775787137101063,0.5019483748749598,0,0,0
^IXIC.PctChange,JPM.PctChange,0.6034959700350935,0.5142442807730402,0.3727113943268316,0,0,0
^IXIC.PctChange,BAC.PctChange,0.5916030700179868,0.5029330157942825,0.3605823183025659,0,0,0
^IXIC.PctChange,WFC.PctChange,0.5536889928290228,0.46494155847916785,0.3338610480787867,0,0,0
^IXIC.PctChange,GS.PctChange,0.6581234561737035,0.5749982130287887,0.41543784640207837,0,0,0
^IXIC.PctChange,MS.PctChange,0.6652148729705633,0.5758147432426932,0.41575201096749653,0,0,0
^IXIC.PctChange,V.PctChange,0.6952935347234555,0.6196137980550179,0.45616854583965427,0,0,0
^IXIC.PctChange,MA.PctChange,0.7136243154029055,0.645339793888241,0.4776951153165445,0,0,0
^IXIC.PctChange,AXP.PctChange,0.6234587480851099,0.5822868974841654,0.4265035291929246,0,0,0
^IXIC.PctChange,UNH.PctChange,0.4416055057676057,0.3593894725508477,0.2528140749704664,0,0,0
^IXIC.PctChange,JNJ.PctChange,0.4072975863625417,0.3208524716073356,0.2251214587366148,0,0,0
^IXIC.PctChange,PFE.PctChange,0.40329231964615064,0.3529540964621197,0.24989951346549932,0,0,0
^IXIC.PctChange,MRK.PctChange,0.37726625647875905,0.29608409076468123,0.20642656497891393,0,0,0
^IXIC.PctChange,ABBV.PctChange,0.40326085761582214,0.37067639768786675,0.25915136157025337,0,0,0
^IXIC.PctChange,TMO.PctChange,0.6213699120153614,0.5751905528014969,0.4194460321503875,0,0,0
^IXIC.PctChange,XOM.PctChange,0.4033362406736273,0.3136317887968122,0.22126802559098072,0,0,0
^IXIC.PctChange,CVX.PctChange,0.45975879655876967,0.3325657700057605,0.23434101492330744,0,0,0
^IXIC.PctChange,COP.PctChange,0.4172040014602736,0.31662397829474226,0.2213194717245906,0,0,0
^IXIC.PctChange,SLB.PctChange,0.4126789483112285,0.34767138130832204,0.2452248842904406,0,0,0
^IXIC.PctChange,AMZN.PctChange,0.7197618504717869,0.7330150639573993,0.5554198666263759,0,0,0
^IXIC.PctChange,TSLA.PctChange,0.540379343638411,0.5272837080718545,0.3730991200400763,0,0,0
^IXIC.PctChange,WMT.PctChange,0.38787644973006985,0.32285916879101595,0.22456146687121897,0,0,0
^IXIC.PctChange,HD.PctChange,0.6398768459762892,0.5307032757091794,0.3795134246123562,0,0,0
^IXIC.PctChange,PG.PctChange,0.40916449724283716,0.3048936200146463,0.21285416255148112,0,0,0
^IXIC.PctChange,KO.PctChange,0.41747636392176685,0.3041370822483635,0.2124074547585558,0,0,0
^IXIC.PctChange,MCD.PctChange,0.4811810050255261,0.3826541627208517,0.26894549638518483,0,0,0
^IXIC.PctChange,COST.PctChange,0.5803878174159566,0.5217769048950263,0.37184898424539115,0,0,0
^IXIC.PctChange,TGT.PctChange,0.40254703271907355,0.37929779670148794,0.2649072548817768,0,0,0
^IXIC.PctChange,GE.PctChange,0.4945917791315751,0.42636756014932814,0.3054263652024748,0,0,0
^IXIC.PctChange,HON.PctChange,0.6367133693714588,0.5581179786576432,0.4055771669710485,0,0,0
^IXIC.PctChange,CAT.PctChange,0.5470272631603189,0.5018453242785051,0.3564537556846347,0,0,0
^IXIC.PctChange,UPS.PctChange,0.5500370493781553,0.518273386247216,0.37068461732490005,0,0,0
^IXIC.PctChange,DE.PctChange,0.5054450414007473,0.43539032994976967,0.3071982133705038,0,0,0
^IXIC.PctChange,NEE.PctChange,0.39685657969074456,0.27653283178609644,0.19214060537874053,0,0,0
^IXIC.PctChange,DUK.PctChange,0.2925762904609313,0.12229190682591193,0.08358143229339007,0,0,0
^IXIC.PctChange,PLD.PctChange,0.5827468600407201,0.45020590924211773,0.31903837807781005,0,0,0
^IXIC.PctChange,AMT.PctChange,0.43843183616849135,0.3476792076479126,0.24423767379901798,0,0,0
^DJI.PctChange,^RUT.PctChange,0.8528012671218519,0.7834293385242451,0.598089358780978,0,0,0
^DJI.PctChange,^N225.PctChange,0.3672775200438551,0.3830280345594279,0.2684520350923931,1,1,1
^DJI.PctChange,^FTSE.PctChange,0.5402780388886218,0.4441692669838682,0.3160313929751708,0,0,0
^DJI.PctChange,^GDAXI.PctChange,0.5378661967118489,0.4685037704666045,0.3353441530726107,0,0,0
^DJI.PctChange,^STOXX50E.PctChange,0.5498147226707494,0.49125500675427136,0.3517972942254592,0,0,0
^DJI.PctChange,^HSI.PctChange,0.2005516415251042,0.21791502379291333,0.14947352558966837,1,1,1
^DJI.PctChange,^BVSP.PctChange,0.5231123034675031,0.3805823868510205,0.26491531912621935,0,0,0
^DJI.PctChange,DX-Y.NYB.PctChange,-0.08564877528091788,-0.07882725358999633,0.05420347915356224,1,0,0
^DJI.PctChange,^VIX.PctChange,-0.6781647058313764,-0.7126983203146372,0.530407657185593,0,0,0
^DJI.PctChange,^DJT.PctChange,0.8354614364609421,0.7657317756016636,0.5823777631539839,0,0,0
^DJI.PctChange,^IRX.PctChange,0.05514582701439902,-0.06237167337533956,0.042399027362586314,-28,-141,-141
^DJI.PctChange,^FVX.PctChange,0.31035299158771146,0.21010894597481308,0.14590534090470958,0,0,0
^DJI.PctChange,^TNX.PctChange,0.3244268002381794,0.22807650905093113,0.15924899419625926,0,0,0
^DJI.PctChange,^TYX.PctChange,0.2927060186536416,0.22161144084699322,0.15378422697598002,0,0,0
^DJI.PctChange,AAPL.PctChange,0.6518659216219057,0.5428721051011411,0.39143835985545133,0,0,0
^DJI.PctChange,MSFT.PctChange,0.6906622119459274,0.6045735431033947,0.44093001429212153,0,0,0
^DJI.PctChange,GOOGL.PctChange,0.6191002386899195,0.5577506328947187,0.40344697127455975,0,0,0
^DJI.PctChange,META.PctChange,0.4725524009702133,0.45078884892245374,0.31817559605691187,0,0,0
^DJI.PctChange,NVDA.PctChange,0.5208471097735126,0.45636382625866845,0.3237973023982709,0,0,0
^DJI.PctChange,AVGO.PctChange,0.568152185257077,0.5344485183618972,0.3834966237840398,0,0,0
^DJI.PctChange,ORCL.PctChange,0.5904288386756893,0.5829364553393793,0.42374833038442733,0,0,0
^DJI.PctChange,CRM.PctChange,0.5671026232892972,0.527410315350384,0.3762765760085617,0,0,0
^DJI.PctChange,JPM.PctChange,0.7902436927669753,0.7170876138731223,0.5386713841638993,0,0,0
^DJI.PctChange,BAC.PctChange,0.7518395993048029,0.6599029686680828,0.48529740410070493,0,0,0
^DJI.PctChange,WFC.PctChange,0.7258808709233203,0.6341499505677906,0.46442986764024113,0,0,0
^DJI.PctChange,GS.PctChange,0.7986435573871355,0.7353381161371523,0.551006936490817,0,0,0
^DJI.PctChange,MS.PctChange,0.786885427434839,0.7068214376135346,0.5260640242383909,0,0,0
^DJI.PctChange,V.PctChange,0.7699304119291633,0.6810613390521846,0.5069809517302701,0,0,0
^DJI.PctChange,MA.PctChange,0.7704662263137924,0.6814326330202699,0.506688716040007,0,0,0
^DJI.PctChange,AXP.PctChange,0.7730688748658697,0.7228133821073094,0.5460536154982728,0,0,0
^DJI.PctChange,UNH.PctChange,0.6067608286365274,0.5281455026519469,0.3783080694977723,0,0,0
^DJI.PctChange,JNJ.PctChange,0.6087970617136862,0.5273751796650132,0.3768371905086592,0,0,0
^DJI.PctChange,PFE.PctChange,0.5113385099366925,0.47142263668237083,0.3370010183144424,0,0,0
^DJI.PctChange,MRK.PctChange,0.5040874183081087,0.44652648176652143,0.3147526937894179,0,0,0
^DJI.PctChange,ABBV.PctChange,0.48430792543499,0.4604629810898084,0.32616923499451056,0,0,0
^DJI.PctChange,TMO.PctChange,0.601483697689237,0.5737389847138734,0.4189741025274774,0,0,0
^DJI.PctChange,XOM.PctChange,0.6147529827128275,0.5389043045433664,0.387854209985102,0,0,0
^DJI.PctChange,CVX.PctChange,0.6717580787702748,0.5580485028736888,0.4019166501308026,0,0,0
^DJI.PctChange,COP.PctChange,0.583096928840152,0.49327853867154464,0.34996691384207573,0,0,0
^DJI.PctChange,SLB.PctChange,0.5736348515821597,0.5021743645149767,0.35749577943738253,0,0,0
^DJI.PctChange,AMZN.PctChange,0.5046909288182284,0.5059531572286247,0.36305198870370786,0,0,0
^DJI.PctChange,TSLA.PctChange,0.3798257028271011,0.34018961381099794,0.23402893892454563,0,0,0
^DJI.PctChange,WMT.PctChange,0.45753382860680397,0.42803109140561446,0.3020952002086439,0,0,0
^DJI.PctChange,HD.PctChange,0.7236554911213007,0.6311479287185983,0.4604556480250725,0,0,0
^DJI.PctChange,PG.PctChange,0.5610912366507128,0.4794468255426911,0.3417987348491811,0,0,0
^DJI.PctChange,KO.PctChange,0.6175754687731985,0.5053327022610973,0.3608927321305831,0,0,0
^DJI.PctChange,MCD.PctChange,0.6518892726981045,0.5304633687577247,0.3797219502349466,0,0,0
^DJI.PctChange,COST.PctChange,0.5624930711353768,0.5229941560598808,0.3727062909256096,0,0,0
^DJI.PctChange,TGT.PctChange,0.4343445040160044,0.4630371822484889,0.32593936003317214,0,0,0
^DJI.PctChange,GE.PctChange,0.611351154027682,0.5619302941135893,0.4097385289678505,0,0,0
^DJI.PctChange,HON.PctChange,0.8009052746250422,0.7450646375568648,0.5674090970802059,0,0,0
^DJI.PctChange,CAT.PctChange,0.690893873940996,0.6766584919656587,0.49757288975965386,0,0,0
^DJI.PctChange,UPS.PctChange,0.5978308111655943,0.6159971152575527,0.44876140459836433,0,0,0
^DJI.PctChange,DE.PctChange,0.64650666339803,0.5996618230547226,0.43289401659122123,0,0,0
^DJI.PctChange,NEE.PctChange,0.48316692210052775,0.3536670557231009,0.24806068569664066,0,0,0
